Fixed Point: 5aa0c9065aa0c9065aa0c9065aa0c906 | Rounds: 7 | Key: 22222222222222222222222222222222
Fixed Point: 07070707070707070707070707070707 | Rounds: 7 | Key: 22222222222222222222222222222222
Fixed Point: bedf7907bedf7907bedf7907bedf7907 | Rounds: 47 | Key: 22222222222222222222222222222222
Fixed Point: f809f809f809f809f809f809f809f809 | Rounds: 13 | Key: 22222222222222222222222222222222
Fixed Point: 13b8bb0b13b8bb0b13b8bb0b13b8bb0b | Rounds: 13 | Key: 22222222222222222222222222222222
Fixed Point: 0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c | Rounds: 12 | Key: 22222222222222222222222222222222
Fixed Point: 0d0d0d0d0d0d0d0d0d0d0d0d0d0d0d0d | Rounds: 4 | Key: 22222222222222222222222222222222
Fixed Point: 0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f | Rounds: 2 | Key: 22222222222222222222222222222222
Fixed Point: 380f380f380f380f380f380f380f380f | Rounds: 8 | Key: 22222222222222222222222222222222
Fixed Point: 43b3471243b3471243b3471243b34712 | Rounds: 14 | Key: 22222222222222222222222222222222
Fixed Point: cc4edc12cc4edc12cc4edc12cc4edc12 | Rounds: 13 | Key: 22222222222222222222222222222222
Fixed Point: b8bb0b13b8bb0b13b8bb0b13b8bb0b13 | Rounds: 13 | Key: 22222222222222222222222222222222
Fixed Point: cf13cf13cf13cf13cf13cf13cf13cf13 | Rounds: 31 | Key: 22222222222222222222222222222222
Fixed Point: 14141414141414141414141414141414 | Rounds: 17 | Key: 22222222222222222222222222222222
Fixed Point: 8f158f158f158f158f158f158f158f15 | Rounds: 23 | Key: 22222222222222222222222222222222
Fixed Point: 347efa15347efa15347efa15347efa15 | Rounds: 36 | Key: 22222222222222222222222222222222
Fixed Point: ae781a16ae781a16ae781a16ae781a16 | Rounds: 22 | Key: 22222222222222222222222222222222
Fixed Point: 18181818181818181818181818181818 | Rounds: 2 | Key: 22222222222222222222222222222222
Fixed Point: 541a541a541a541a541a541a541a541a | Rounds: 19 | Key: 22222222222222222222222222222222
Fixed Point: 16ae781a16ae781a16ae781a16ae781a | Rounds: 22 | Key: 22222222222222222222222222222222
Fixed Point: 8db7911a8db7911a8db7911a8db7911a | Rounds: 40 | Key: 22222222222222222222222222222222
Fixed Point: 736e531e736e531e736e531e736e531e | Rounds: 26 | Key: 22222222222222222222222222222222
Fixed Point: c81ec81ec81ec81ec81ec81ec81ec81e | Rounds: 9 | Key: 22222222222222222222222222222222
Fixed Point: 61452620614526206145262061452620 | Rounds: 46 | Key: 22222222222222222222222222222222
Fixed Point: 91219121912191219121912191219121 | Rounds: 42 | Key: 22222222222222222222222222222222
Fixed Point: 97229722972297229722972297229722 | Rounds: 7 | Key: 22222222222222222222222222222222
Fixed Point: 23232323232323232323232323232323 | Rounds: 38 | Key: 22222222222222222222222222222222
Fixed Point: b8ed6b25b8ed6b25b8ed6b25b8ed6b25 | Rounds: 23 | Key: 22222222222222222222222222222222
Fixed Point: ce25ce25ce25ce25ce25ce25ce25ce25 | Rounds: 47 | Key: 22222222222222222222222222222222
Fixed Point: 20614526206145262061452620614526 | Rounds: 46 | Key: 22222222222222222222222222222222
Fixed Point: 92269226922692269226922692269226 | Rounds: 25 | Key: 22222222222222222222222222222222
Fixed Point: 7d608c277d608c277d608c277d608c27 | Rounds: 4 | Key: 22222222222222222222222222222222
Fixed Point: 2c282c282c282c282c282c282c282c28 | Rounds: 32 | Key: 22222222222222222222222222222222
Fixed Point: 282c282c282c282c282c282c282c282c | Rounds: 32 | Key: 22222222222222222222222222222222
Fixed Point: 72cefd2d72cefd2d72cefd2d72cefd2d | Rounds: 12 | Key: 22222222222222222222222222222222
Fixed Point: 782f782f782f782f782f782f782f782f | Rounds: 5 | Key: 22222222222222222222222222222222
Fixed Point: 7c2f7c2f7c2f7c2f7c2f7c2f7c2f7c2f | Rounds: 49 | Key: 22222222222222222222222222222222
Fixed Point: 30303030303030303030303030303030 | Rounds: 16 | Key: 22222222222222222222222222222222
Fixed Point: e2034030e2034030e2034030e2034030 | Rounds: 44 | Key: 22222222222222222222222222222222
Fixed Point: 32af5a3032af5a3032af5a3032af5a30 | Rounds: 14 | Key: 22222222222222222222222222222222
Fixed Point: af5a3032af5a3032af5a3032af5a3032 | Rounds: 14 | Key: 22222222222222222222222222222222
Fixed Point: 7efa15347efa15347efa15347efa1534 | Rounds: 36 | Key: 22222222222222222222222222222222
Fixed Point: 34343434343434343434343434343434 | Rounds: 38 | Key: 22222222222222222222222222222222
Fixed Point: 37373737373737373737373737373737 | Rounds: 16 | Key: 22222222222222222222222222222222
Fixed Point: 0f380f380f380f380f380f380f380f38 | Rounds: 8 | Key: 22222222222222222222222222222222
Fixed Point: a93aa93aa93aa93aa93aa93aa93aa93a | Rounds: 3 | Key: 22222222222222222222222222222222
Fixed Point: 475bc83c475bc83c475bc83c475bc83c | Rounds: 30 | Key: 22222222222222222222222222222222
Fixed Point: fc4ed23cfc4ed23cfc4ed23cfc4ed23c | Rounds: 49 | Key: 22222222222222222222222222222222
Fixed Point: 3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d | Rounds: 12 | Key: 22222222222222222222222222222222
Fixed Point: 3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e | Rounds: 42 | Key: 22222222222222222222222222222222
Fixed Point: 30e2034030e2034030e2034030e20340 | Rounds: 44 | Key: 22222222222222222222222222222222
Fixed Point: b3471243b3471243b3471243b3471243 | Rounds: 14 | Key: 22222222222222222222222222222222
Fixed Point: 43434343434343434343434343434343 | Rounds: 34 | Key: 22222222222222222222222222222222
Fixed Point: ac43ac43ac43ac43ac43ac43ac43ac43 | Rounds: 28 | Key: 22222222222222222222222222222222
Fixed Point: cc44cc44cc44cc44cc44cc44cc44cc44 | Rounds: 49 | Key: 22222222222222222222222222222222
Fixed Point: 26206145262061452620614526206145 | Rounds: 46 | Key: 22222222222222222222222222222222
Fixed Point: 5bc83c475bc83c475bc83c475bc83c47 | Rounds: 30 | Key: 22222222222222222222222222222222
Fixed Point: 1243b3471243b3471243b3471243b347 | Rounds: 14 | Key: 22222222222222222222222222222222
Fixed Point: fd47fd47fd47fd47fd47fd47fd47fd47 | Rounds: 43 | Key: 22222222222222222222222222222222
Fixed Point: b0830249b0830249b0830249b0830249 | Rounds: 20 | Key: 22222222222222222222222222222222
Fixed Point: 49494949494949494949494949494949 | Rounds: 25 | Key: 22222222222222222222222222222222
Fixed Point: dc12cc4edc12cc4edc12cc4edc12cc4e | Rounds: 13 | Key: 22222222222222222222222222222222
Fixed Point: d23cfc4ed23cfc4ed23cfc4ed23cfc4e | Rounds: 49 | Key: 22222222222222222222222222222222
Fixed Point: f64ff64ff64ff64ff64ff64ff64ff64f | Rounds: 48 | Key: 22222222222222222222222222222222
Fixed Point: 50505050505050505050505050505050 | Rounds: 17 | Key: 22222222222222222222222222222222
Fixed Point: 53535353535353535353535353535353 | Rounds: 9 | Key: 22222222222222222222222222222222
Fixed Point: 1e736e531e736e531e736e531e736e53 | Rounds: 26 | Key: 22222222222222222222222222222222
Fixed Point: 1a541a541a541a541a541a541a541a54 | Rounds: 19 | Key: 22222222222222222222222222222222
Fixed Point: 59595959595959595959595959595959 | Rounds: 2 | Key: 22222222222222222222222222222222
Fixed Point: 77b98f5977b98f5977b98f5977b98f59 | Rounds: 42 | Key: 22222222222222222222222222222222
Fixed Point: a0c9065aa0c9065aa0c9065aa0c9065a | Rounds: 7 | Key: 22222222222222222222222222222222
Fixed Point: 3032af5a3032af5a3032af5a3032af5a | Rounds: 14 | Key: 22222222222222222222222222222222
Fixed Point: c83c475bc83c475bc83c475bc83c475b | Rounds: 30 | Key: 22222222222222222222222222222222
Fixed Point: 5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b | Rounds: 48 | Key: 22222222222222222222222222222222
Fixed Point: 6a5b6a5b6a5b6a5b6a5b6a5b6a5b6a5b | Rounds: 5 | Key: 22222222222222222222222222222222
Fixed Point: 5e5e5e5e5e5e5e5e5e5e5e5e5e5e5e5e | Rounds: 3 | Key: 22222222222222222222222222222222
Fixed Point: 8c277d608c277d608c277d608c277d60 | Rounds: 4 | Key: 22222222222222222222222222222222
Fixed Point: 45262061452620614526206145262061 | Rounds: 46 | Key: 22222222222222222222222222222222
Fixed Point: 65656565656565656565656565656565 | Rounds: 42 | Key: 22222222222222222222222222222222
Fixed Point: 75687568756875687568756875687568 | Rounds: 19 | Key: 22222222222222222222222222222222
Fixed Point: 5b6a5b6a5b6a5b6a5b6a5b6a5b6a5b6a | Rounds: 5 | Key: 22222222222222222222222222222222
Fixed Point: 6a6a6a6a6a6a6a6a6a6a6a6a6a6a6a6a | Rounds: 11 | Key: 22222222222222222222222222222222
Fixed Point: 776a776a776a776a776a776a776a776a | Rounds: 43 | Key: 22222222222222222222222222222222
Fixed Point: d96bd96bd96bd96bd96bd96bd96bd96b | Rounds: 32 | Key: 22222222222222222222222222222222
Fixed Point: 25b8ed6b25b8ed6b25b8ed6b25b8ed6b | Rounds: 23 | Key: 22222222222222222222222222222222
Fixed Point: 8e6c8e6c8e6c8e6c8e6c8e6c8e6c8e6c | Rounds: 28 | Key: 22222222222222222222222222222222
Fixed Point: 6d6d6d6d6d6d6d6d6d6d6d6d6d6d6d6d | Rounds: 9 | Key: 22222222222222222222222222222222
Fixed Point: 531e736e531e736e531e736e531e736e | Rounds: 26 | Key: 22222222222222222222222222222222
Fixed Point: d270d270d270d270d270d270d270d270 | Rounds: 13 | Key: 22222222222222222222222222222222
Fixed Point: 03720372037203720372037203720372 | Rounds: 43 | Key: 22222222222222222222222222222222
Fixed Point: cefd2d72cefd2d72cefd2d72cefd2d72 | Rounds: 12 | Key: 22222222222222222222222222222222
Fixed Point: 6e531e736e531e736e531e736e531e73 | Rounds: 26 | Key: 22222222222222222222222222222222
Fixed Point: 68756875687568756875687568756875 | Rounds: 19 | Key: 22222222222222222222222222222222
Fixed Point: 75757575757575757575757575757575 | Rounds: 19 | Key: 22222222222222222222222222222222
Fixed Point: 7b757b757b757b757b757b757b757b75 | Rounds: 16 | Key: 22222222222222222222222222222222
Fixed Point: 98769876987698769876987698769876 | Rounds: 32 | Key: 22222222222222222222222222222222
Fixed Point: b98f5977b98f5977b98f5977b98f5977 | Rounds: 42 | Key: 22222222222222222222222222222222
Fixed Point: 6a776a776a776a776a776a776a776a77 | Rounds: 43 | Key: 22222222222222222222222222222222
Fixed Point: 2f782f782f782f782f782f782f782f78 | Rounds: 5 | Key: 22222222222222222222222222222222
Fixed Point: 1a16ae781a16ae781a16ae781a16ae78 | Rounds: 22 | Key: 22222222222222222222222222222222
Fixed Point: 07bedf7907bedf7907bedf7907bedf79 | Rounds: 47 | Key: 22222222222222222222222222222222
Fixed Point: 757b757b757b757b757b757b757b757b | Rounds: 16 | Key: 22222222222222222222222222222222
Fixed Point: 2f7c2f7c2f7c2f7c2f7c2f7c2f7c2f7c | Rounds: 49 | Key: 22222222222222222222222222222222
Fixed Point: 608c277d608c277d608c277d608c277d | Rounds: 4 | Key: 22222222222222222222222222222222
Fixed Point: fa15347efa15347efa15347efa15347e | Rounds: 36 | Key: 22222222222222222222222222222222
Fixed Point: 7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e | Rounds: 4 | Key: 22222222222222222222222222222222
Fixed Point: 9e7f9e7f9e7f9e7f9e7f9e7f9e7f9e7f | Rounds: 34 | Key: 22222222222222222222222222222222
Fixed Point: 01d7928101d7928101d7928101d79281 | Rounds: 38 | Key: 22222222222222222222222222222222
Fixed Point: 0249b0830249b0830249b0830249b083 | Rounds: 20 | Key: 22222222222222222222222222222222
Fixed Point: c283c283c283c283c283c283c283c283 | Rounds: 16 | Key: 22222222222222222222222222222222
Fixed Point: 85858585858585858585858585858585 | Rounds: 50 | Key: 22222222222222222222222222222222
Fixed Point: de8bde8bde8bde8bde8bde8bde8bde8b | Rounds: 42 | Key: 22222222222222222222222222222222
Fixed Point: 277d608c277d608c277d608c277d608c | Rounds: 4 | Key: 22222222222222222222222222222222
Fixed Point: ae8cae8cae8cae8cae8cae8cae8cae8c | Rounds: 9 | Key: 22222222222222222222222222222222
Fixed Point: b7911a8db7911a8db7911a8db7911a8d | Rounds: 40 | Key: 22222222222222222222222222222222
Fixed Point: 8d8d8d8d8d8d8d8d8d8d8d8d8d8d8d8d | Rounds: 3 | Key: 22222222222222222222222222222222
Fixed Point: 6c8e6c8e6c8e6c8e6c8e6c8e6c8e6c8e | Rounds: 28 | Key: 22222222222222222222222222222222
Fixed Point: 158f158f158f158f158f158f158f158f | Rounds: 23 | Key: 22222222222222222222222222222222
Fixed Point: 5977b98f5977b98f5977b98f5977b98f | Rounds: 42 | Key: 22222222222222222222222222222222
Fixed Point: 90909090909090909090909090909090 | Rounds: 24 | Key: 22222222222222222222222222222222
Fixed Point: 21912191219121912191219121912191 | Rounds: 42 | Key: 22222222222222222222222222222222
Fixed Point: 1a8db7911a8db7911a8db7911a8db791 | Rounds: 40 | Key: 22222222222222222222222222222222
Fixed Point: 26922692269226922692269226922692 | Rounds: 25 | Key: 22222222222222222222222222222222
Fixed Point: 8101d7928101d7928101d7928101d792 | Rounds: 38 | Key: 22222222222222222222222222222222
Fixed Point: cf94cf94cf94cf94cf94cf94cf94cf94 | Rounds: 25 | Key: 22222222222222222222222222222222
Fixed Point: 95959595959595959595959595959595 | Rounds: 9 | Key: 22222222222222222222222222222222
Fixed Point: 96969696969696969696969696969696 | Rounds: 9 | Key: 22222222222222222222222222222222
Fixed Point: 22972297229722972297229722972297 | Rounds: 7 | Key: 22222222222222222222222222222222
Fixed Point: 97979797979797979797979797979797 | Rounds: 15 | Key: 22222222222222222222222222222222
Fixed Point: 76987698769876987698769876987698 | Rounds: 32 | Key: 22222222222222222222222222222222
Fixed Point: 99999999999999999999999999999999 | Rounds: 6 | Key: 22222222222222222222222222222222
Fixed Point: aa9daa9daa9daa9daa9daa9daa9daa9d | Rounds: 47 | Key: 22222222222222222222222222222222
Fixed Point: 7f9e7f9e7f9e7f9e7f9e7f9e7f9e7f9e | Rounds: 34 | Key: 22222222222222222222222222222222
Fixed Point: c9065aa0c9065aa0c9065aa0c9065aa0 | Rounds: 7 | Key: 22222222222222222222222222222222
Fixed Point: a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4 | Rounds: 43 | Key: 22222222222222222222222222222222
Fixed Point: 3aa93aa93aa93aa93aa93aa93aa93aa9 | Rounds: 3 | Key: 22222222222222222222222222222222
Fixed Point: 9daa9daa9daa9daa9daa9daa9daa9daa | Rounds: 47 | Key: 22222222222222222222222222222222
Fixed Point: 43ac43ac43ac43ac43ac43ac43ac43ac | Rounds: 28 | Key: 22222222222222222222222222222222
Fixed Point: 781a16ae781a16ae781a16ae781a16ae | Rounds: 22 | Key: 22222222222222222222222222222222
Fixed Point: 8cae8cae8cae8cae8cae8cae8cae8cae | Rounds: 9 | Key: 22222222222222222222222222222222
Fixed Point: aeaeaeaeaeaeaeaeaeaeaeaeaeaeaeae | Rounds: 14 | Key: 22222222222222222222222222222222
Fixed Point: 5a3032af5a3032af5a3032af5a3032af | Rounds: 14 | Key: 22222222222222222222222222222222
Fixed Point: 830249b0830249b0830249b0830249b0 | Rounds: 20 | Key: 22222222222222222222222222222222
Fixed Point: b1b1b1b1b1b1b1b1b1b1b1b1b1b1b1b1 | Rounds: 20 | Key: 22222222222222222222222222222222
Fixed Point: 471243b3471243b3471243b3471243b3 | Rounds: 14 | Key: 22222222222222222222222222222222
Fixed Point: 911a8db7911a8db7911a8db7911a8db7 | Rounds: 40 | Key: 22222222222222222222222222222222
Fixed Point: bb0b13b8bb0b13b8bb0b13b8bb0b13b8 | Rounds: 13 | Key: 22222222222222222222222222222222
Fixed Point: ed6b25b8ed6b25b8ed6b25b8ed6b25b8 | Rounds: 23 | Key: 22222222222222222222222222222222
Fixed Point: 8f5977b98f5977b98f5977b98f5977b9 | Rounds: 42 | Key: 22222222222222222222222222222222
Fixed Point: 0b13b8bb0b13b8bb0b13b8bb0b13b8bb | Rounds: 13 | Key: 22222222222222222222222222222222
Fixed Point: df7907bedf7907bedf7907bedf7907be | Rounds: 47 | Key: 22222222222222222222222222222222
Fixed Point: 83c283c283c283c283c283c283c283c2 | Rounds: 16 | Key: 22222222222222222222222222222222
Fixed Point: c6c6c6c6c6c6c6c6c6c6c6c6c6c6c6c6 | Rounds: 32 | Key: 22222222222222222222222222222222
Fixed Point: dbc6dbc6dbc6dbc6dbc6dbc6dbc6dbc6 | Rounds: 9 | Key: 22222222222222222222222222222222
Fixed Point: c7c7c7c7c7c7c7c7c7c7c7c7c7c7c7c7 | Rounds: 32 | Key: 22222222222222222222222222222222
Fixed Point: 1ec81ec81ec81ec81ec81ec81ec81ec8 | Rounds: 9 | Key: 22222222222222222222222222222222
Fixed Point: 3c475bc83c475bc83c475bc83c475bc8 | Rounds: 30 | Key: 22222222222222222222222222222222
Fixed Point: 065aa0c9065aa0c9065aa0c9065aa0c9 | Rounds: 7 | Key: 22222222222222222222222222222222
Fixed Point: 4edc12cc4edc12cc4edc12cc4edc12cc | Rounds: 13 | Key: 22222222222222222222222222222222
Fixed Point: 44cc44cc44cc44cc44cc44cc44cc44cc | Rounds: 49 | Key: 22222222222222222222222222222222
Fixed Point: 25ce25ce25ce25ce25ce25ce25ce25ce | Rounds: 47 | Key: 22222222222222222222222222222222
Fixed Point: fd2d72cefd2d72cefd2d72cefd2d72ce | Rounds: 12 | Key: 22222222222222222222222222222222
Fixed Point: 13cf13cf13cf13cf13cf13cf13cf13cf | Rounds: 31 | Key: 22222222222222222222222222222222
Fixed Point: 94cf94cf94cf94cf94cf94cf94cf94cf | Rounds: 25 | Key: 22222222222222222222222222222222
Fixed Point: cfcfcfcfcfcfcfcfcfcfcfcfcfcfcfcf | Rounds: 5 | Key: 22222222222222222222222222222222
Fixed Point: 3cfc4ed23cfc4ed23cfc4ed23cfc4ed2 | Rounds: 49 | Key: 22222222222222222222222222222222
Fixed Point: 70d270d270d270d270d270d270d270d2 | Rounds: 13 | Key: 22222222222222222222222222222222
Fixed Point: d2d2d2d2d2d2d2d2d2d2d2d2d2d2d2d2 | Rounds: 47 | Key: 22222222222222222222222222222222
Fixed Point: 928101d7928101d7928101d7928101d7 | Rounds: 38 | Key: 22222222222222222222222222222222
Fixed Point: 6bd96bd96bd96bd96bd96bd96bd96bd9 | Rounds: 32 | Key: 22222222222222222222222222222222
Fixed Point: c6dbc6dbc6dbc6dbc6dbc6dbc6dbc6db | Rounds: 9 | Key: 22222222222222222222222222222222
Fixed Point: dbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdb | Rounds: 10 | Key: 22222222222222222222222222222222
Fixed Point: 12cc4edc12cc4edc12cc4edc12cc4edc | Rounds: 13 | Key: 22222222222222222222222222222222
Fixed Point: f3e402def3e402def3e402def3e402de | Rounds: 24 | Key: 22222222222222222222222222222222
Fixed Point: 8bde8bde8bde8bde8bde8bde8bde8bde | Rounds: 42 | Key: 22222222222222222222222222222222
Fixed Point: 7907bedf7907bedf7907bedf7907bedf | Rounds: 47 | Key: 22222222222222222222222222222222
Fixed Point: e0e0e0e0e0e0e0e0e0e0e0e0e0e0e0e0 | Rounds: 35 | Key: 22222222222222222222222222222222
Fixed Point: 034030e2034030e2034030e2034030e2 | Rounds: 44 | Key: 22222222222222222222222222222222
Fixed Point: 02def3e402def3e402def3e402def3e4 | Rounds: 24 | Key: 22222222222222222222222222222222
Fixed Point: eaeaeaeaeaeaeaeaeaeaeaeaeaeaeaea | Rounds: 24 | Key: 22222222222222222222222222222222
Fixed Point: 6b25b8ed6b25b8ed6b25b8ed6b25b8ed | Rounds: 23 | Key: 22222222222222222222222222222222
Fixed Point: eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee | Rounds: 6 | Key: 22222222222222222222222222222222
Fixed Point: e402def3e402def3e402def3e402def3 | Rounds: 24 | Key: 22222222222222222222222222222222
Fixed Point: f3f3f3f3f3f3f3f3f3f3f3f3f3f3f3f3 | Rounds: 35 | Key: 22222222222222222222222222222222
Fixed Point: 4ff64ff64ff64ff64ff64ff64ff64ff6 | Rounds: 48 | Key: 22222222222222222222222222222222
Fixed Point: f6f6f6f6f6f6f6f6f6f6f6f6f6f6f6f6 | Rounds: 12 | Key: 22222222222222222222222222222222
Fixed Point: 09f809f809f809f809f809f809f809f8 | Rounds: 13 | Key: 22222222222222222222222222222222
Fixed Point: 15347efa15347efa15347efa15347efa | Rounds: 36 | Key: 22222222222222222222222222222222
Fixed Point: 4ed23cfc4ed23cfc4ed23cfc4ed23cfc | Rounds: 49 | Key: 22222222222222222222222222222222
Fixed Point: 47fd47fd47fd47fd47fd47fd47fd47fd | Rounds: 43 | Key: 22222222222222222222222222222222
Fixed Point: 2d72cefd2d72cefd2d72cefd2d72cefd | Rounds: 12 | Key: 22222222222222222222222222222222
Fixed Point: 00000000000000000000000000000000 | Rounds: 32 | Key: 23232323232323232323232323232323
Fixed Point: 86028602860286028602860286028602 | Rounds: 46 | Key: 23232323232323232323232323232323
Fixed Point: 04040404040404040404040404040404 | Rounds: 15 | Key: 23232323232323232323232323232323
Fixed Point: 05050505050505050505050505050505 | Rounds: 37 | Key: 23232323232323232323232323232323
Fixed Point: 3dee94053dee94053dee94053dee9405 | Rounds: 36 | Key: 23232323232323232323232323232323
Fixed Point: 8d068d068d068d068d068d068d068d06 | Rounds: 43 | Key: 23232323232323232323232323232323
Fixed Point: 07070707070707070707070707070707 | Rounds: 34 | Key: 23232323232323232323232323232323
Fixed Point: 52ba9b0752ba9b0752ba9b0752ba9b07 | Rounds: 44 | Key: 23232323232323232323232323232323
Fixed Point: ca47d408ca47d408ca47d408ca47d408 | Rounds: 49 | Key: 23232323232323232323232323232323
Fixed Point: 77e6c60977e6c60977e6c60977e6c609 | Rounds: 46 | Key: 23232323232323232323232323232323
Fixed Point: 3ff0890f3ff0890f3ff0890f3ff0890f | Rounds: 32 | Key: 23232323232323232323232323232323
Fixed Point: 12111211121112111211121112111211 | Rounds: 4 | Key: 23232323232323232323232323232323
Fixed Point: 11121112111211121112111211121112 | Rounds: 4 | Key: 23232323232323232323232323232323
Fixed Point: f012f012f012f012f012f012f012f012 | Rounds: 11 | Key: 23232323232323232323232323232323
